Sno	VisitNo	TrialNo	Cond	Change	Total	Picked	RT	TPick	TFixOnTStart
68014	1	42	Exptl	-240	1860	B	586	449.59	451.63	447.00
68014	1	43	Exptl	-40	1820	C	623	461.63	463.67	459.00
68014	1	44	Exptl	-40	1780	D	859	473.87	475.90	471.00
68014	1	45	Exptl	190	1970	A	634	483.64	485.69	481.01
68014	1	46	Exptl	90	2060	C	2022	497.03	499.06	493.00
68014	1	47	Exptl	200	2260	B	813	506.81	508.85	504.00
68014	1	48	Exptl	210	2470	A	693	518.70	520.73	516.00
68014	1	49	Exptl	110	2580	D	790	528.79	530.82	526.00
68014	1	50	Exptl	210	2790	B	965	540.98	543.01	538.00
68014	1	51	Exptl	110	2900	C	1469	552.47	554.51	549.00
68014	1	52	Exptl	-260	2640	A	450	563.45	565.49	561.00
68014	1	53	Exptl	-50	2590	C	695	573.70	575.74	571.00
68014	1	54	Exptl	90	2680	C	719	585.72	587.76	583.00
68014	1	55	Exptl	210	2890	A	590	595.59	597.62	593.00
68014	1	56	Exptl	190	3080	A	689	606.69	608.72	604.00
68014	1	57	Exptl	200	3280	A	699	616.70	618.74	614.00
68014	1	58	Exptl	-260	3020	A	669	628.67	630.70	626.00
68014	1	59	Exptl	-60	2960	C	517	639.52	641.55	637.00
68014	1	60	Exptl	100	3060	C	601	650.60	652.64	648.00
68014	1	61	Exptl	-240	2820	A	702	662.70	664.73	660.00
68014	1	62	Exptl	190	3010	B	801	672.80	674.84	670.00
68014	1	63	Exptl	-260	2750	B	694	684.70	686.73	682.00
68014	1	64	Exptl	-250	2500	A	664	696.67	698.71	694.00
68014	1	65	Exptl	-60	2440	D	626	707.63	709.67	705.00
68014	1	66	Exptl	0	2440	None	.	721.00	723.00	716.00
68014	1	67	Exptl	190	2630	A	775	729.78	731.82	727.00
68014	1	68	Exptl	-260	2370	B	570	739.57	741.61	737.00
68014	1	69	Exptl	110	2480	C	387	749.39	751.42	747.00
68014	1	70	Exptl	-40	2440	C	642	759.64	761.68	757.00
68014	1	71	Exptl	-240	2200	A	559	770.56	772.59	768.00
68014	1	72	Exptl	210	2410	A	575	782.58	784.61	780.00
68014	1	73	Exptl	-260	2150	A	775	792.78	794.81	790.00
68014	1	74	Exptl	210	2360	A	633	804.65	806.68	802.00
68014	1	75	Exptl	-240	2120	B	898	814.90	816.94	812.00
68014	1	76	Exptl	-60	2060	C	602	825.61	827.65	823.00
68014	1	77	Exptl	90	2150	D	518	835.52	837.56	833.00
68014	1	78	Exptl	190	2340	A	555	847.56	849.60	845.01
68014	1	79	Exptl	-260	2080	A	642	858.64	860.68	856.00
68014	1	80	Exptl	210	2290	B	1279	870.28	872.32	867.00
68014	1	81	Exptl	200	2490	A	632	881.63	883.67	879.00
68014	1	82	Exptl	90	2580	C	959	891.96	894.00	889.00
68014	1	83	Exptl	0	2580	None	.	906.00	908.00	901.00
68014	1	84	Exptl	-240	2340	A	859	915.86	917.89	913.00
68014	1	85	Exptl	-250	2090	B	553	926.55	928.59	924.00
68014	1	86	Exptl	190	2280	B	674	936.68	938.71	934.00
68014	1	87	Exptl	-250	2030	A	395	947.40	949.44	945.00
68014	1	88	Exptl	-40	1990	C	573	957.57	959.60	955.00
68014	1	89	Exptl	-240	1750	B	827	968.83	970.85	966.00
68014	1	90	Exptl	200	1950	A	1537	979.55	981.59	976.00
68014	1	91	Exptl	190	2140	A	887	989.89	991.93	987.00
68014	1	92	Exptl	-50	2090	C	665	1000.68	1002.72	998.00
68014	1	93	Exptl	-60	2030	C	908	1012.91	1014.95	1010.00
68014	1	94	Exptl	210	2240	A	628	1023.63	1025.66	1021.00
68014	1	95	Exptl	-250	1990	A	614	1035.62	1037.65	1033.00
68014	1	96	Exptl	-240	1750	A	961	1047.96	1050.00	1045.00
68014	1	97	Exptl	-260	1490	A	836	1057.85	1059.89	1055.02
68014	1	98	Exptl	-260	1230	B	787	1068.79	1070.82	1066.00
68014	1	99	Exptl	110	1340	D	720	1078.73	1080.76	1076.00
68014	1	100	Exptl	190	1530	A	677	1090.68	1092.71	1088.00
